Case,Timestamp,Activity,Activity_fixed,label
10729965,2014-09-19 07:00:02,by law,by law,
10729965,2014-09-19 07:00:03,coordination of application,Coordination of application,
10729965,2014-09-19 07:00:04,creating environmental permit decision,creating environmental permit deciRsion,
10729965,2014-09-19 07:00:05,decision date prior to decision,Decision date prior to decision,
10729965,2014-09-19 07:00:06,generating decision environmental permit,generatin decision environmental permit,
10729965,2014-09-19 07:00:07,grounds for refusal,Grounds for refusal,
10729965,2014-09-19 07:00:08,phase advice known,pqhase advice known,
10729965,2014-09-19 07:00:09,set decision status,set decision status,
10729965,2014-09-19 07:00:10,suspension ground applicable,suspension ground applicablse,
10729965,2014-10-14 07:00:41,creating cover letter decision,creating cover letter dcision,
10729965,2014-10-14 07:00:42,enter senddate decision,enter senddatr decision,
10729965,2014-10-14 07:00:43,enter senddate decision environmental permit,enter senddatae decision environmental permit,
10729965,2014-10-14 07:00:44,phase decision ready,phase decision readu,
10729965,2014-10-14 07:00:45,phase decision sent,phase decision sent,
10729965,2014-10-14 07:00:46,phase decision taken,Phase decision taken,
10729965,2014-10-14 07:00:47,register objection and appeal periods,register objetion and appeal periods,
10729965,2014-10-14 07:00:48,submit decision,Submit decision,
10729965,2014-10-14 07:00:49,transcript decision environmental permit to stakeholders,Transcript decision environmental permit to stakeholders,
10729965,2014-10-16 07:00:01,record date of decision environmental permit,Record date of decision environmental permit,
10729965,2014-10-16 07:00:02,set decision phase decision permitting decided,set decision phase decision prmitting decided,
10729965,2014-10-16 07:00:03,start decision phase decision permitting sent,start decsiion phase decision permitting sent,
10785146,2014-07-02 07:00:23,register submission date request,register submission dater equest,
10785146,2014-07-03 07:01:03,OLO messaging active,LLO messaging active,
10785146,2014-07-03 07:01:04,create procedure confirmation,rceate procedure confirmation,
10785146,2014-07-03 07:01:05,create publication document,create publication document,
10785146,2014-07-03 07:01:06,create subcases completeness,create subcases completeness,
10785146,2014-07-03 07:01:07,forward to the competent authority,Forward to the competent authority,
10785146,2014-07-03 07:01:08,phase application received,pmhase application received,
10785146,2014-07-03 07:01:09,procedure change,procedure change,
10785146,2014-07-03 07:01:10,publish,publish,
10785146,2014-07-03 07:01:11,registration date publication,registBration date publication,
10785146,2014-07-03 07:01:12,regular procedure without MER,Regular procedure without MER,
10785146,2014-07-03 07:01:13,send confirmation receipt,send confirmation recei;t,
10785146,2014-07-03 07:01:14,start WABOprocedure,sctart WABOprocedure,
10785146,2014-07-21 07:00:07,article 34  WABO applies,article 34  WABO ap;lies,
10785146,2014-07-21 07:00:08,ask stakeholders views,ask stakeholders views,
10785146,2014-07-21 07:00:09,by law,by law,
10785146,2014-07-21 07:00:10,coordination of application,Coordination of application,
10785146,2014-07-21 07:00:11,create subcases content,create subcases content,
10785146,2014-07-21 07:00:12,creating cover letter decision,creating cover letter dcision,
10785146,2014-07-21 07:00:13,creating environmental permit decision,creating environmental permit deciRsion,
10785146,2014-07-21 07:00:14,decision date prior to decision,Decision date prior to decision,
10785146,2014-07-21 07:00:15,enter senddate decision,enter senddatr decision,
10785146,2014-07-21 07:00:16,enter senddate decision environmental permit,enter senddatae decision environmental permit,
10785146,2014-07-21 07:00:17,generating decision environmental permit,generatin decision environmental permit,
10785146,2014-07-21 07:00:18,grounds for refusal,Grounds for refusal,
10785146,2014-07-21 07:00:19,phase advice known,pqhase advice known,
10785146,2014-07-21 07:00:20,phase application receptive,phase application receptivXe,
10785146,2014-07-21 07:00:21,phase decision ready,phase decision readu,
10785146,2014-07-21 07:00:22,phase decision sent,phase decision sent,
10785146,2014-07-21 07:00:23,phase decision taken,Phase decision taken,
10785146,2014-07-21 07:00:24,procedure change,procedure change,
10785146,2014-07-21 07:00:25,register objection and appeal periods,register objetion and appeal periods,
10785146,2014-07-21 07:00:26,request complete,request complet,
10785146,2014-07-21 07:00:27,send letter in progress,send letter in progresws,
10785146,2014-07-21 07:00:28,set decision status,set decision status,
10785146,2014-07-21 07:00:29,submit decision,Submit decision,
10785146,2014-07-21 07:00:30,suspension ground applicable,suspension ground applicablse,
10785146,2014-07-21 07:00:31,transcript decision environmental permit to stakeholders,Transcript decision environmental permit to stakeholders,
10785146,2014-07-22 07:01:18,record date of decision environmental permit,Record date of decision environmental permit,
10785146,2014-07-22 07:01:19,set decision phase decision permitting decided,set decision phase decision prmitting decided,
10785146,2014-07-28 07:00:11,enter senddate decision environmental permit,enter senddatae decision environmental permit,
10785146,2014-07-28 07:00:12,start decision phase decision permitting sent,start decsiion phase decision permitting sent,
10785146,2014-09-12 07:00:01,register deadline,register deadline,
10785146,2014-09-12 07:00:02,set phase: phase permitting irrevocable,set phase: phase permitting irrevocable,
10785146,2014-09-22 07:00:01,objection lodged against decision,objection lodged against decision,
10785146,2014-09-22 07:00:02,phase archived case,phase archived case,
10785146,2014-09-22 07:00:03,phase case handled,phase case handled,
10785146,2014-09-22 07:00:04,phase decision irrevocable,phase dfecision irrevocable,
10785146,2014-09-22 07:00:05,read publication date field,reaAd publication date field,
10785146,2014-09-22 07:00:06,read publication date field,reaAd publication date field,
10785146,2014-09-22 07:00:07,stop all running subcases 2b,stop all running subcases 2b,
10788794,2014-07-01 07:00:51,register submission date request,register submission dater equest,
10788794,2014-07-03 07:01:27,OLO messaging active,LLO messaging active,
10788794,2014-07-03 07:01:28,create procedure confirmation,rceate procedure confirmation,
10788794,2014-07-03 07:01:29,create publication document,create publication document,
10788794,2014-07-03 07:01:30,create subcases completeness,create subcases completeness,
10788794,2014-07-03 07:01:31,forward to the competent authority,Forward to the competent authority,
10788794,2014-07-03 07:01:32,phase application received,pmhase application received,
10788794,2014-07-03 07:01:33,procedure change,procedure change,
10788794,2014-07-03 07:01:34,publish,publish,
10788794,2014-07-03 07:01:35,registration date publication,registBration date publication,
10788794,2014-07-03 07:01:36,regular procedure without MER,Regular procedure without MER,
10788794,2014-07-03 07:01:37,send confirmation receipt,send confirmation recei;t,
10788794,2014-07-03 07:01:38,send confirmation receipt,send confirmation recei;t,
10788794,2014-07-03 07:01:39,start WABOprocedure,sctart WABOprocedure,
10788794,2014-08-14 07:00:06,article 34  WABO applies,article 34  WABO ap;lies,
10788794,2014-08-14 07:00:07,ask stakeholders views,ask stakeholders views,
10788794,2014-08-14 07:00:08,by law,by law,
10788794,2014-08-14 07:00:09,coordination of application,Coordination of application,
10788794,2014-08-14 07:00:10,create subcases content,create subcases content,
10788794,2014-08-14 07:00:11,creating environmental permit decision,creating environmental permit deciRsion,
10788794,2014-08-14 07:00:12,decision date prior to decision,Decision date prior to decision,
10788794,2014-08-14 07:00:13,generating decision environmental permit,generatin decision environmental permit,
10788794,2014-08-14 07:00:14,grounds for refusal,Grounds for refusal,
10788794,2014-08-14 07:00:15,phase advice known,pqhase advice known,
10788794,2014-08-14 07:00:16,phase application receptive,phase application receptivXe,
10788794,2014-08-14 07:00:17,phase decision ready,phase decision readu,
10788794,2014-08-14 07:00:18,procedure change,procedure change,
10788794,2014-08-14 07:00:19,request complete,request complet,
10788794,2014-08-14 07:00:20,send letter in progress,send letter in progresws,
10788794,2014-08-14 07:00:21,set decision status,set decision status,
10788794,2014-08-14 07:00:22,submit decision,Submit decision,
10788794,2014-08-14 07:00:23,suspension ground applicable,suspension ground applicablse,
10788794,2014-08-18 07:00:18,creating cover letter decision,creating cover letter dcision,
10788794,2014-08-18 07:00:19,enter senddate decision,enter senddatr decision,
10788794,2014-08-18 07:00:20,enter senddate decision environmental permit,enter senddatae decision environmental permit,
10788794,2014-08-18 07:00:21,phase decision sent,phase decision sent,
10788794,2014-08-18 07:00:22,phase decision taken,Phase decision taken,
10788794,2014-08-18 07:00:23,register objection and appeal periods,register objetion and appeal periods,
10788794,2014-08-18 07:00:24,transcript decision environmental permit to stakeholders,Transcript decision environmental permit to stakeholders,
10788794,2014-08-21 07:00:29,enter senddate decision environmental permit,enter senddatae decision environmental permit,
10788794,2014-08-21 07:00:30,record date of decision environmental permit,Record date of decision environmental permit,
10788794,2014-08-21 07:00:31,set decision phase decision permitting decided,set decision phase decision prmitting decided,
10788794,2014-08-21 07:00:32,start decision phase decision permitting sent,start decsiion phase decision permitting sent,
10845919,2014-07-04 07:00:42,register submission date request,register submission dater equest,
10845919,2014-07-10 07:00:46,OLO messaging active,LLO messaging active,
