Case,Timestamp,Activity,Activity_fixed,label
691,2023-11-09 03:59:52.490,New online application received,new online application received,
691,2023-11-09 04:00:19.990,Perform checks,perform checks,
691,2023-11-09 04:07:13.237,Make decision,Make decisio,
691,2023-11-09 04:24:49.274,notify reject,botify reject,
691,2023-11-09 04:30:01.140,time out,Time out,
691,2023-11-09 04:30:11.140,EVENT 13 END,eVENT 13 END,
692,2023-11-09 04:02:36.305,Check for completeness,check for completeness,
692,2023-11-09 04:02:36.305,New online application received,new online application received,
692,2023-11-09 04:18:47.571,Perform checks,perform checks,
692,2023-11-09 04:20:17.421,Make decision,Make decisio,
692,2023-11-09 04:20:20.534,notify reject,botify reject,
692,2023-11-09 04:24:22.807,review request received,rview request received,
692,2023-11-09 04:24:32.807,Check for completeness,check for completeness,
692,2023-11-09 04:26:26.167,Request info,request info,
692,2023-11-09 04:35:25.489,info received,Info received,
692,2023-11-09 04:35:35.489,Check for completeness,check for completeness,
692,2023-11-09 04:36:31.632,Perform checks,perform checks,
692,2023-11-09 04:40:07.406,Make decision,Make decisio,
692,2023-11-09 04:56:40.326,notify reject,botify reject,
692,2023-11-09 05:31:30.952,time out,Time out,
692,2023-11-09 05:31:40.952,EVENT 13 END,eVENT 13 END,
695,2023-11-09 05:04:41.533,Check for completeness,check for completeness,
695,2023-11-09 05:04:41.533,New online application received,new online application received,
695,2023-11-09 05:14:11.834,Request info,request info,
695,2023-11-09 05:22:17.503,info received,Info received,
695,2023-11-09 05:22:27.503,Check for completeness,check for completeness,
695,2023-11-09 05:25:01.752,Perform checks,perform checks,
695,2023-11-09 05:28:15.056,Make decision,Make decisio,
695,2023-11-09 05:44:41.066,notify reject,botify reject,
695,2023-11-09 05:54:43.445,review request received,rview request received,
695,2023-11-09 05:54:53.445,Check for completeness,check for completeness,
695,2023-11-09 06:08:51.880,Perform checks,perform checks,
695,2023-11-09 06:11:48.347,Make decision,Make decisio,
695,2023-11-09 06:24:39.049,Notify accept,notify accept,
695,2023-11-09 06:41:39.586,Deliver card,deliver card,
695,2023-11-09 06:48:57.489,EVENT 13 END,eVENT 13 END,
696,2023-11-09 05:09:52.282,Check for completeness,check for completeness,
696,2023-11-09 05:09:52.282,New online application received,new online application received,
696,2023-11-09 05:37:41.507,Request info,request info,
696,2023-11-09 05:50:54.621,info received,Info received,
696,2023-11-09 05:51:04.621,Check for completeness,check for completeness,
696,2023-11-09 06:01:44.036,Request info,request info,
696,2023-11-09 06:06:49.404,info received,Info received,
696,2023-11-09 06:06:59.404,Check for completeness,check for completeness,
696,2023-11-09 06:08:17.300,Perform checks,perform checks,
696,2023-11-09 06:17:45.308,Make decision,Make decisio,
696,2023-11-09 06:19:50.524,notify reject,botify reject,
696,2023-11-09 06:24:20.466,time out,Time out,
696,2023-11-09 06:24:30.466,EVENT 13 END,eVENT 13 END,
697,2023-11-09 05:17:54.167,Check for completeness,check for completeness,
697,2023-11-09 05:17:54.167,New online application received,new online application received,
697,2023-11-09 05:22:06.629,Request info,request info,
697,2023-11-09 05:28:43.809,info received,Info received,
697,2023-11-09 05:28:53.809,Check for completeness,check for completeness,
697,2023-11-09 06:06:33.043,Request info,request info,
697,2023-11-09 06:07:54.321,info received,Info received,
697,2023-11-09 06:08:04.321,Check for completeness,check for completeness,
697,2023-11-09 06:10:23.885,Perform checks,perform checks,
697,2023-11-09 06:19:07.037,Make decision,Make decisio,
697,2023-11-09 06:28:01.692,notify reject,botify reject,
697,2023-11-09 06:47:03.676,review request received,rview request received,
697,2023-11-09 06:47:13.676,Check for completeness,check for completeness,
697,2023-11-09 06:51:19.736,Perform checks,perform checks,
697,2023-11-09 06:58:33.007,Make decision,Make decisio,
697,2023-11-09 07:02:25.802,Notify accept,notify accept,
697,2023-11-09 07:08:58.120,Deliver card,deliver card,
697,2023-11-09 07:22:54.420,EVENT 13 END,eVENT 13 END,
698,2023-11-09 05:43:16.018,Check for completeness,check for completeness,
698,2023-11-09 05:43:16.018,New online application received,new online application received,
698,2023-11-09 05:49:03.940,Request info,request info,
698,2023-11-09 06:01:48.855,info received,Info received,
698,2023-11-09 06:01:58.855,Check for completeness,check for completeness,
698,2023-11-09 06:07:52.408,Request info,request info,
698,2023-11-09 06:09:26.401,info received,Info received,
698,2023-11-09 06:09:36.401,Check for completeness,check for completeness,
698,2023-11-09 06:12:11.025,Request info,request info,
698,2023-11-09 06:20:21.268,info received,Info received,
698,2023-11-09 06:20:31.268,Check for completeness,check for completeness,
698,2023-11-09 06:21:01.299,Perform checks,perform checks,
698,2023-11-09 06:25:43.172,Make decision,Make decisio,
698,2023-11-09 06:28:13.799,Notify accept,notify accept,
698,2023-11-09 06:33:28.575,Deliver card,deliver card,
698,2023-11-09 06:36:44.023,EVENT 13 END,eVENT 13 END,
70,2023-10-03 18:59:43.619,Check for completeness,check for completeness,
70,2023-10-03 18:59:43.619,New online application received,new online application received,
70,2023-10-03 19:03:42.387,Perform checks,perform checks,
70,2023-10-03 19:21:26.015,Make decision,Make decisio,
70,2023-10-03 19:24:17.989,notify reject,botify reject,
70,2023-10-03 19:55:39.365,review request received,rview request received,
70,2023-10-03 19:55:49.365,Check for completeness,check for completeness,
70,2023-10-03 20:02:14.266,Perform checks,perform checks,
70,2023-10-03 20:14:49.624,Make decision,Make decisio,
70,2023-10-03 20:16:11.465,notify reject,botify reject,
70,2023-10-03 20:25:18.848,time out,Time out,
70,2023-10-03 20:25:28.848,EVENT 13 END,eVENT 13 END,
702,2023-11-09 12:20:16.517,Check for completeness,check for completeness,
702,2023-11-09 12:20:16.517,New online application received,new online application received,
702,2023-11-09 12:30:47.412,Perform checks,perform checks,
702,2023-11-09 12:34:13.012,Make decision,Make decisio,
702,2023-11-09 12:35:58.424,Notify accept,notify accept,
702,2023-11-09 12:37:11.098,Deliver card,deliver card,
702,2023-11-09 13:04:55.234,EVENT 13 END,eVENT 13 END,
703,2023-11-09 12:43:42.597,Check for completeness,check for completeness,
703,2023-11-09 12:43:42.597,New online application received,new online application received,
703,2023-11-09 12:52:05.706,Perform checks,perform checks,
703,2023-11-09 12:53:34.741,Make decision,Make decisio,
703,2023-11-09 12:54:32.683,Notify accept,notify accept,
703,2023-11-09 12:59:52.375,Deliver card,deliver card,
703,2023-11-09 13:05:50.048,EVENT 13 END,eVENT 13 END,
704,2023-11-09 13:57:53.969,Check for completeness,check for completeness,
704,2023-11-09 13:57:53.969,New online application received,new online application received,
704,2023-11-09 13:59:25.262,Request info,request info,
704,2023-11-09 14:00:11.382,info received,Info received,
704,2023-11-09 14:00:21.382,Check for completeness,check for completeness,
704,2023-11-09 14:06:05.987,Request info,request info,
704,2023-11-09 14:14:26.697,info received,Info received,
704,2023-11-09 14:14:36.697,Check for completeness,check for completeness,
704,2023-11-09 14:28:03.260,Perform checks,perform checks,
704,2023-11-09 14:59:00.031,Make decision,Make decisio,
704,2023-11-09 15:32:00.184,Notify accept,notify accept,
704,2023-11-09 15:55:23.634,Deliver card,deliver card,
704,2023-11-09 15:58:02.777,EVENT 13 END,eVENT 13 END,
705,2023-11-09 16:30:38.934,Check for completeness,check for completeness,
705,2023-11-09 16:30:38.934,New online application received,new online application received,
705,2023-11-09 16:43:35.173,Perform checks,perform checks,
705,2023-11-09 16:50:11.818,Make decision,Make decisio,
705,2023-11-09 16:50:35.133,Notify accept,notify accept,
705,2023-11-09 17:09:21.059,Deliver card,deliver card,
705,2023-11-09 17:34:04.961,EVENT 13 END,eVENT 13 END,
707,2023-11-09 18:49:25.784,Check for completeness,check for completeness,
707,2023-11-09 18:49:25.784,New online application received,new online application received,
707,2023-11-09 18:50:04.706,Perform checks,perform checks,
707,2023-11-09 19:06:46.222,Make decision,Make decisio,
707,2023-11-09 19:08:29.959,notify reject,botify reject,
707,2023-11-09 19:16:22.912,time out,Time out,
707,2023-11-09 19:16:32.912,EVENT 13 END,eVENT 13 END,
708,2023-11-09 18:50:42.841,Check for completeness,check for completeness,
708,2023-11-09 18:50:42.841,New online application received,new online application received,
708,2023-11-09 18:53:46.276,Request info,request info,
708,2023-11-09 19:04:57.365,info received,Info received,
708,2023-11-09 19:05:07.365,Check for completeness,check for completeness,
708,2023-11-09 19:40:31.396,Perform checks,perform checks,
708,2023-11-09 19:48:53.780,Make decision,Make decisio,
708,2023-11-09 19:50:57.434,Notify accept,notify accept,
708,2023-11-09 20:01:40.486,Deliver card,deliver card,
708,2023-11-09 20:09:43.940,EVENT 13 END,eVENT 13 END,
709,2023-11-09 21:08:03.387,Check for completeness,check for completeness,
709,2023-11-09 21:08:03.387,New online application received,new online application received,
709,2023-11-09 21:17:48.515,Perform checks,perform checks,
709,2023-11-09 21:18:45.414,Make decision,Make decisio,
709,2023-11-09 21:43:13.829,notify reject,botify reject,
709,2023-11-09 21:43:51.993,time out,Time out,
709,2023-11-09 21:44:01.993,EVENT 13 END,eVENT 13 END,
71,2023-10-03 19:51:33.709,Check for completeness,check for completeness,
71,2023-10-03 19:51:33.709,New online application received,new online application received,
71,2023-10-03 19:52:01.092,Request info,request info,
71,2023-10-03 20:05:59.251,info received,Info received,
71,2023-10-03 20:06:09.251,Check for completeness,check for completeness,
71,2023-10-03 20:06:56.430,Request info,request info,
71,2023-10-03 20:27:27.066,info received,Info received,
71,2023-10-03 20:27:37.066,Check for completeness,check for completeness,
71,2023-10-03 21:00:17.604,Request info,request info,
71,2023-10-03 21:05:43.578,info received,Info received,
71,2023-10-03 21:05:53.578,Check for completeness,check for completeness,
71,2023-10-03 21:08:23.079,Perform checks,perform checks,
71,2023-10-03 21:14:16.007,Make decision,Make decisio,
71,2023-10-03 21:25:29.309,notify reject,botify reject,
71,2023-10-03 21:31:49.833,time out,Time out,
71,2023-10-03 21:31:59.833,EVENT 13 END,eVENT 13 END,
710,2023-11-09 21:23:12.881,Check for completeness,check for completeness,
710,2023-11-09 21:23:12.881,New online application received,new online application received,
710,2023-11-09 21:48:27.863,Request info,request info,
710,2023-11-09 21:51:59.801,info received,Info received,
710,2023-11-09 21:52:09.801,Check for completeness,check for completeness,
710,2023-11-09 21:55:04.839,Request info,request info,
710,2023-11-09 22:17:26.366,info received,Info received,
710,2023-11-09 22:17:36.366,Check for completeness,check for completeness,
710,2023-11-09 22:42:44.612,Perform checks,perform checks,
710,2023-11-09 23:00:33.060,Make decision,Make decisio,
710,2023-11-09 23:12:25.735,notify reject,botify reject,
710,2023-11-09 23:18:43.920,review request received,rview request received,
710,2023-11-09 23:18:53.920,Check for completeness,check for completeness,
710,2023-11-09 23:43:36.438,Perform checks,perform checks,
710,2023-11-09 23:58:37.694,Make decision,Make decisio,
710,2023-11-09 23:59:10.238,Notify accept,notify accept,
710,2023-11-10 00:05:55.230,Deliver card,deliver card,
710,2023-11-10 00:28:17.824,EVENT 13 END,eVENT 13 END,
712,2023-11-09 22:45:48.056,Check for completeness,check for completeness,
712,2023-11-09 22:45:48.056,New online application received,new online application received,
712,2023-11-09 23:06:34.579,Perform checks,perform checks,
712,2023-11-09 23:09:01.347,Make decision,Make decisio,
712,2023-11-09 23:17:41.266,Notify accept,notify accept,
712,2023-11-09 23:42:33.650,Deliver card,deliver card,
712,2023-11-10 00:24:39.302,EVENT 13 END,eVENT 13 END,
713,2023-11-10 02:26:08.877,Check for completeness,check for completeness,
713,2023-11-10 02:26:08.877,New online application received,new online application received,
713,2023-11-10 02:33:14.387,Perform checks,perform checks,
713,2023-11-10 02:37:53.942,Make decision,Make decisio,
713,2023-11-10 02:37:57.258,notify reject,botify reject,
713,2023-11-10 02:38:13.279,time out,Time out,
713,2023-11-10 02:38:23.279,EVENT 13 END,eVENT 13 END,
714,2023-11-10 02:48:18.212,Check for completeness,check for completeness,
714,2023-11-10 02:48:18.212,New online application received,new online application received,
714,2023-11-10 03:04:09.437,Request info,request info,
714,2023-11-10 03:32:52.471,info received,Info received,
714,2023-11-10 03:33:02.471,Check for completeness,check for completeness,
714,2023-11-10 03:50:05.920,Request info,request info,
714,2023-11-10 03:52:16.954,info received,Info received,
714,2023-11-10 03:52:26.954,Check for completeness,check for completeness,
714,2023-11-10 03:58:57.511,Request info,request info,
714,2023-11-10 04:01:39.564,info received,Info received,
714,2023-11-10 04:01:49.564,Check for completeness,check for completeness,
714,2023-11-10 04:05:22.609,Request info,request info,
714,2023-11-10 04:38:33.290,info received,Info received,
714,2023-11-10 04:38:43.290,Check for completeness,check for completeness,
714,2023-11-10 04:40:07.024,Request info,request info,
714,2023-11-10 04:49:40.616,info received,Info received,
714,2023-11-10 04:49:50.616,Check for completeness,check for completeness,
714,2023-11-10 04:56:42.539,Request info,request info,
714,2023-11-10 04:58:59.640,info received,Info received,
714,2023-11-10 04:59:09.640,Check for completeness,check for completeness,
714,2023-11-10 05:01:33.629,Request info,request info,
714,2023-11-10 05:12:57.395,info received,Info received,
714,2023-11-10 05:13:07.395,Check for completeness,check for completeness,
714,2023-11-10 05:17:20.842,Perform checks,perform checks,
714,2023-11-10 05:58:01.453,Make decision,Make decisio,
714,2023-11-10 06:00:31.898,Notify accept,notify accept,
714,2023-11-10 06:06:10.266,Deliver card,deliver card,
